23
5060532824 30,304748 59,935498 17
4218224319 30,305534 59,934318 30
4218224306 30,306449 59,933616 19
1605127373 30,305676 59,933432 37
1606512535 30,305770 59,933396 37
1521026955 30,305564 59,934463 37
1521027014 30,304893 59,934132 27
9175187182 30,304807 59,935435 28
9175209877 30,305877 59,933474 25
1616979500 30,306032 59,933312 29
8641867466 30,306433 59,933819 30
8641867467 30,306282 59,933763 20
1584815261 30,305044 59,934269 21
1521027077 30,306642 59,933689 11
4218224313 30,305379 59,934394 36
4173088438 30,305696 59,934378 24
8641867469 30,306203 59,933816 14
1605127385 30,306082 59,933410 27
9175209875 30,306007 59,933475 26
1616979501 30,306172 59,933353 19
8641867468 30,306619 59,933970 31
1629415971 30,306268 59,933292 38
1605127342 30,305806 59,933413 11
