17
2435750819 30,300773 59,940133 20
5060531618 30,305420 59,935727 27
2708838091 30,303826 59,937447 20
966568607 30,305695 59,935931 21
1614688670 30,308464 59,932524 39
3707540997 30,303892 59,937471 34
3707540996 30,303756 59,937422 28
1303929395 30,305305 59,935910 12
5062517696 30,305572 59,936014 15
8732430808 30,308588 59,932717 13
1521027048 30,307355 59,933974 14
8732430809 30,308330 59,932716 22
1836475483 30,299592 59,941627 28
2462496901 30,305793 59,935874 21
2435750818 30,300866 59,940055 31
9175209879 30,306380 59,934690 34
5060531619 30,305447 59,935647 30
