31
2306225750 30,327561 59,932180 24
21742744 30,327463 59,932215 35
3683139953 30,329064 59,931723 18
10837830301 30,320839 59,939333 32
3200350783 30,323711 59,935934 13
3683139940 30,327514 59,932146 13
3683139942 30,326978 59,932445 24
3683139938 30,328971 59,931651 36
3200350779 30,323672 59,935844 14
10837830294 30,321407 59,938878 28
10837830281 30,320923 59,938651 21
10837830290 30,321463 59,938309 17
5492330487 30,327100 59,932460 36
5492330480 30,327030 59,932485 20
3683076649 30,327050 59,932420 25
3683075646 30,327580 59,932240 15
3767544617 30,329013 59,931683 28
5026938 30,327101 59,932341 19
2430052285 30,323477 59,935868 20
5492330483 30,327754 59,932993 13
3200350812 30,323633 59,936222 20
3683083458 30,327623 59,932225 14
9973619682 30,326852 59,932801 26
10837830289 30,321444 59,938365 36
10837830293 30,321386 59,938972 15
1399448469 30,327794 59,932464 31
2306225753 30,326918 59,932404 21
5259816122 30,327155 59,932384 17
4590270464 30,327699 59,932242 37
3182770256 30,323515 59,935956 24
1304207123 30,327522 59,932259 17
