28
4059417137 30,306624 59,926463 17
1828174451 30,304504 59,928762 27
4606864671 30,306544 59,926474 38
3631058855 30,305853 59,926608 36
4606864677 30,306706 59,926452 38
1634103116 30,304936 59,928590 33
7593608822 30,306525 59,925865 19
2529125909 30,306618 59,926166 37
5728184040 30,304072 59,928450 16
2529137930 30,306613 59,925930 28
2529125920 30,306957 59,926239 15
3631058854 30,305830 59,926564 33
5728184041 30,304118 59,928401 21
2529125839 30,307229 59,925652 36
813801935 30,306626 59,926506 34
2529125759 30,307548 59,925539 25
1828174444 30,304666 59,928587 37
307111 30,305614 59,926640 29
5728184038 30,303906 59,928628 18
2529125764 30,307216 59,925544 15
3631058870 30,304892 59,928639 29
4223031524 30,301695 59,930752 33
4606864680 30,307214 59,925442 10
1828174443 30,304710 59,928538 32
2529137953 30,306622 59,926357 17
4606864672 30,306541 59,926357 33
4606864673 30,306527 59,925930 30
4606864678 30,306701 59,926165 17
