30
11403559350 30,306743 59,942511 11
2413998927 30,316480 59,932694 15
3096743776 30,306821 59,942141 29
2413998906 30,317375 59,932566 23
11341872231 30,320522 59,928690 31
11078100570 30,319621 59,929679 24
2413998857 30,317297 59,932109 18
3022459727 30,306946 59,942170 33
2413998959 30,316155 59,932925 12
3385450257 30,304914 59,944385 10
2413998861 30,317607 59,932131 25
2413998923 30,316437 59,932680 22
2798250188 30,305453 59,943714 17
2408113353 30,320818 59,928807 24
11078100569 30,319517 59,929735 35
2260469541 30,304863 59,944054 20
11341872217 30,321305 59,928559 25
8940939167 30,316525 59,932710 21
11341872228 30,320322 59,928495 23
2408110995 30,320951 59,928721 24
2260469394 30,305768 59,943332 23
11341872230 30,320660 59,928605 14
4570960329 30,306676 59,942290 35
311108633 30,306615 59,942436 18
11341872232 30,320800 59,928520 39
3022459728 30,306872 59,942193 26
2408110994 30,321090 59,928635 27
2413998878 30,317829 59,932316 29
2413998870 30,317508 59,932191 23
2413896511 30,317006 59,932307 32
