23
3533352844 30,337392 59,947138 25
3533352875 30,337693 59,947456 31
3597324346 30,336945 59,947871 34
6131747045 30,336966 59,928053 21
4556948823 30,337497 59,947158 15
3533352993 30,337508 59,947616 12
4556948822 30,337247 59,947558 16
3533352885 30,337157 59,947538 26
7756263656 30,336925 59,931651 11
4241839235 30,337893 59,927741 30
6131747037 30,337500 59,927873 24
3711579044 30,336845 59,941817 20
3533352854 30,337874 59,947226 10
3684850899 30,336833 59,947831 33
3597324347 30,337023 59,947896 30
6131747038 30,337545 59,927904 14
4241839236 30,337938 59,927772 33
3711579036 30,336754 59,941783 25
2452207918 30,336922 59,947915 25
5297495248 30,336861 59,947920 31
6131747044 30,337014 59,928085 23
6131747040 30,337814 59,928103 16
6131747043 30,337312 59,928308 18
