35
813776164 30,300301 59,926538 13
1295130151 30,299804 59,925821 14
4059437590 30,300124 59,925502 35
4304007909 30,300109 59,931579 36
4173554968 30,299807 59,931428 24
4059437592 30,300089 59,925544 29
10571884641 30,300268 59,931359 33
1295130134 30,300166 59,926310 13
6424014403 30,299740 59,931062 22
1827146886 30,300224 59,929825 38
4059437606 30,300211 59,926564 11
4304007901 30,300506 59,931758 30
4173554970 30,299982 59,931278 11
245994 30,300354 59,925602 22
4173554967 30,299753 59,931474 24
3118143863 30,300245 59,925756 17
4304007903 30,300044 59,932150 24
1827146876 30,299688 59,929638 13
1295130137 30,299748 59,926339 25
4059437597 30,300156 59,925743 32
6424014400 30,299906 59,930895 24
1295436968 30,299756 59,927157 20
4173554945 30,300408 59,931020 34
1295130106 30,300179 59,925889 25
4304007902 30,300560 59,931711 28
1827120435 30,299930 59,929461 27
1827139039 30,300005 59,929262 28
11970561930 30,299742 59,926344 13
4059437600 30,300078 59,925876 34
4059437595 30,300002 59,925651 24
4304007908 30,300054 59,931625 12
11970565203 30,299729 59,926407 33
4059437604 30,300063 59,926319 24
1295130150 30,299787 59,925840 38
1827139065 30,300309 59,929580 39
