41
3090167700 30,331445 59,931615 34
3090167712 30,330140 59,931565 13
3090167717 30,331810 59,931983 29
6482673277 30,321400 59,940909 31
3090167752 30,331345 59,931973 33
6482673259 30,321361 59,941388 25
3533352824 30,328440 59,934713 21
6967497346 30,321685 59,940927 16
1600974903 30,326811 59,935151 15
3090167162 30,331030 59,931627 15
1589052140 30,323559 59,938519 18
1600974922 30,326854 59,935232 31
3090167755 30,330700 59,931590 12
6482673267 30,321576 59,941227 20
3090167706 30,331090 59,931973 16
1589052146 30,323401 59,938538 18
3090167744 30,331576 59,931975 15
3090167671 30,330712 59,931697 21
6482673260 30,321327 59,941411 28
1600974977 30,326170 59,935557 14
6482673271 30,321630 59,941062 27
3090167698 30,330804 59,931974 29
1589052136 30,323701 59,938502 10
3090167703 30,330685 59,931277 39
3090167787 30,330687 59,931473 30
3090167724 30,331490 59,932149 11
6482673258 30,320822 59,941221 27
3090167748 30,330816 59,931635 38
3590439240 30,326072 59,935569 18
3090167789 30,331433 59,931788 35
3090167781 30,331472 59,932035 23
3090167791 30,330362 59,931655 34
6482673257 30,320868 59,941191 32
3090167732 30,331502 59,932246 34
6967497347 30,321776 59,940863 12
3090167711 30,330602 59,931644 11
6482673262 30,321786 59,941071 36
6482673268 30,321117 59,941050 13
3090167151 30,330720 59,931813 30
6482673274 30,321428 59,940986 11
3090167725 30,331442 59,931920 31
