20
4425712127 30,318436 59,941485 31
7911770397 30,319414 59,940869 36
4425712129 30,319354 59,940662 21
4432198851 30,318612 59,941324 16
3588556896 30,319337 59,940776 35
4432198844 30,318343 59,941454 36
11271115929 30,328339 59,931549 14
8050378637 30,318742 59,940770 19
276676 30,318521 59,941390 18
7911770394 30,318692 59,941359 20
7911770406 30,318596 59,941423 37
3588556898 30,319377 59,940825 16
3683149105 30,318681 59,941354 10
2507563556 30,319450 59,940807 27
3683149103 30,318569 59,941306 17
4425712130 30,319274 59,940676 24
7911770403 30,318486 59,941496 26
6049769686 30,325671 59,934362 18
4432198850 30,318469 59,941369 19
1166068182 30,317164 59,942329 20
