18
11341890280 30,319410 59,929112 15
7794511980 30,318803 59,929746 17
11341890282 30,319527 59,929278 13
11341890291 30,320019 59,929236 10
3670418893 30,303921 59,944820 28
2277216496 30,315583 59,932777 15
4710899108 30,319978 59,928715 33
7794513692 30,318764 59,929982 27
11341890281 30,319761 59,929134 31
7794513694 30,318532 59,929910 23
11341890278 30,319642 59,929207 37
7794513696 30,318984 59,929822 29
11078100573 30,319039 59,929441 32
4147041633 30,303535 59,945015 11
7794513693 30,319102 59,930087 10
11341890279 30,319895 59,929310 21
2408110993 30,320208 59,928565 20
11341890287 30,319815 59,929359 18
