21
4056075695 30,322204 59,936357 28
7756205352 30,323651 59,934340 16
4340518719 30,320458 59,938222 27
1600975012 30,322053 59,936043 14
1600975017 30,321911 59,936061 17
3588556743 30,319982 59,938128 30
1600975015 30,321972 59,936053 35
4340518721 30,320441 59,938275 11
10837830279 30,319834 59,938570 17
4176290790 30,325450 59,932633 14
4340518718 30,320699 59,938191 28
4340518720 30,320685 59,938242 12
1600975002 30,321867 59,935969 24
4056075697 30,322122 59,936367 12
3588556744 30,319966 59,938179 24
3588556745 30,319950 59,938231 33
1589052089 30,322010 59,935952 31
108059978 30,319914 59,938175 38
10837830280 30,319777 59,938565 30
7756381259 30,323578 59,934351 10
984977048 30,320703 59,938176 35
