30
4642054785 30,317716 59,931348 13
2527586907 30,318780 59,930580 12
1587451419 30,318297 59,930837 30
2413998795 30,317848 59,931311 16
3627760717 30,318242 59,930874 39
4642054780 30,318148 59,931058 16
3627760713 30,318356 59,930797 27
2527586910 30,318834 59,930599 20
2277216493 30,318480 59,930887 12
1583173582 30,318752 59,930504 12
2413998817 30,317326 59,931662 20
2277216488 30,318910 59,930548 29
2277216492 30,318425 59,930872 37
2277216495 30,318347 59,930977 13
8914644294 30,317766 59,931366 13
1587586697 30,318238 59,930936 13
8914644293 30,318198 59,931076 27
2527586912 30,318883 59,930616 13
2413998789 30,318242 59,931124 24
3627760723 30,318421 59,931005 34
2527586915 30,318947 59,930637 36
2277216490 30,318517 59,930811 29
3627760715 30,318643 59,930846 27
2277216494 30,318297 59,930958 14
3627760714 30,318461 59,930795 36
2413998786 30,318167 59,931097 27
4177950304 30,318709 59,930534 25
2413998797 30,317920 59,931339 24
2413998819 30,317397 59,931690 33
2277216491 30,318571 59,930826 16
