24
6046254270 30,323993 59,927104 14
5879666244 30,324136 59,927168 10
4569042425 30,326398 59,925442 15
8341848247 30,324407 59,926801 14
2400928313 30,325643 59,926000 35
1320897944 30,302174 59,948793 27
4178018366 30,326291 59,925516 26
6566664691 30,325230 59,925926 11
6046254269 30,323970 59,927094 22
3195514352 30,326449 59,925461 17
2400928311 30,325316 59,925874 27
8630334549 30,302271 59,948881 19
5879666698 30,324081 59,927143 30
1313236726 30,302488 59,948641 20
4089567983 30,302260 59,948849 38
2400928312 30,325615 59,925990 32
1320897970 30,302275 59,948928 35
8341848248 30,324432 59,926811 32
3631757584 30,325730 59,926034 12
8341848288 30,324806 59,926560 28
4178018367 30,326180 59,925592 20
1766802152 30,302829 59,948665 15
8341848287 30,324781 59,926549 38
8914667401 30,324893 59,926597 32
