37
10967974896 30,343654 59,946243 31
3607920611 30,343579 59,948260 34
7743186189 30,344839 59,941631 10
7743166851 30,344857 59,941507 39
7743166876 30,344247 59,941520 37
7743166880 30,344677 59,941513 12
2284498060 30,344251 59,941603 15
3533350441 30,343542 59,948320 14
3607920612 30,343981 59,948328 33
7743166883 30,344835 59,941509 31
7743166877 30,344964 59,941504 30
6080649406 30,343917 59,948383 13
7743166839 30,344620 59,941543 22
3607920613 30,344592 59,948430 14
6080649424 30,344615 59,948699 31
6080649405 30,343881 59,948436 35
7743166875 30,344621 59,941466 12
7743166838 30,344623 59,941599 37
3533352996 30,344011 59,947670 16
7743166874 30,344620 59,941421 28
7743166840 30,344621 59,941567 23
2284498033 30,344241 59,941425 12
7743166844 30,344379 59,941519 32
7743166862 30,344621 59,941487 23
2912492846 30,344517 59,939088 20
7743166881 30,344800 59,941510 30
3533353008 30,344192 59,948024 38
6080649426 30,344687 59,948573 26
3533350443 30,343940 59,948387 39
3533350445 30,344557 59,948487 11
3533353003 30,344877 59,947965 29
2284498013 30,344587 59,941242 35
6080649427 30,344722 59,948514 16
7743186187 30,344625 59,941622 31
2284498017 30,344234 59,941263 27
7743186185 30,344626 59,941636 33
6080649403 30,343778 59,948600 32
