37
990169166 30,331309 59,944648 14
2078615637 30,332020 59,946761 37
6744912741 30,332478 59,946115 10
2078615636 30,331909 59,946737 13
1645108617 30,331501 59,943995 18
1645108613 30,331881 59,943613 26
2078615429 30,331970 59,943424 16
577261352 30,331848 59,944777 29
2078615451 30,332456 59,943726 29
1645108608 30,331929 59,943551 15
2078615635 30,331790 59,946713 24
2078615441 30,332178 59,943598 38
2078615430 30,332029 59,943435 28
2078615456 30,331658 59,943835 34
2078615436 30,331878 59,943541 39
2078615432 30,331585 59,943485 34
2078615449 30,331679 59,943708 39
1645108611 30,331777 59,943592 20
2078615450 30,331740 59,943720 10
2078615447 30,332128 59,943663 32
1311227697 30,332156 59,944854 12
2078615437 30,331536 59,943545 29
2078615427 30,331907 59,943411 26
577261343 30,332122 59,944758 29
4462245823 30,332001 59,944732 39
1311227926 30,332747 59,944988 22
2078615589 30,332264 59,946063 31
1311227845 30,332333 59,945592 23
10739049895 30,332366 59,946088 13
1645108620 30,331791 59,944059 25
1645108606 30,331825 59,943531 28
1311227857 30,332264 59,945577 21
1645108603 30,332058 59,943315 21
577261374 30,332037 59,944903 33
577261350 30,331866 59,944873 12
2078615442 30,331829 59,943602 34
2078615452 30,331809 59,943733 16
