38
3631073704 30,302070 59,932217 21
1393102790 30,302998 59,926894 30
4546901587 30,302437 59,926806 34
3631073696 30,302796 59,931341 37
3631073701 30,302179 59,932124 17
4173554981 30,302515 59,931588 16
1616938104 30,302065 59,932073 28
1613010275 30,302340 59,930805 27
2406884082 30,302994 59,931396 18
1393102778 30,302457 59,926577 19
1613097256 30,303308 59,930869 16
3631073700 30,302164 59,932101 18
1613010331 30,302183 59,930976 27
5620771096 30,302401 59,932335 15
1613234090 30,303135 59,931160 11
3631058890 30,303034 59,931138 19
3631058891 30,302908 59,931143 35
4173554973 30,302224 59,931840 16
4173554984 30,302233 59,931401 20
5620771098 30,302480 59,932274 33
1613234093 30,302892 59,931368 27
1616938114 30,301998 59,932132 10
2406946756 30,302716 59,932281 27
3631073694 30,302758 59,931290 10
4173554980 30,302604 59,931613 37
1613010349 30,303022 59,931256 23
2406971641 30,302623 59,931596 16
1613010340 30,302834 59,931216 35
1393102786 30,302421 59,926861 20
1634103294 30,303448 59,930893 37
2406971645 30,302721 59,931626 19
2406971643 30,303214 59,931621 23
5620771097 30,302421 59,932320 17
4173554972 30,302309 59,931865 15
2406946723 30,302791 59,932075 26
2406946766 30,302664 59,932327 36
4546901566 30,303004 59,926841 13
1616938131 30,302125 59,932170 13
