28
3798027422 30,321971 59,942831 27
3683149118 30,322047 59,942741 36
11726012268 30,322536 59,942562 22
3757652613 30,322805 59,942223 21
3588556919 30,323046 59,941903 28
3588556922 30,322690 59,942100 24
3588556926 30,322662 59,942190 11
4425054652 30,322627 59,942171 23
3683180296 30,322244 59,942822 30
3798027424 30,322167 59,942790 29
21725507 30,323287 59,941919 23
11726012260 30,322153 59,942384 10
3757652619 30,323076 59,941871 20
3684792656 30,322894 59,942241 16
11726038871 30,322449 59,942539 12
4425054648 30,321901 59,942911 22
6484524242 30,322359 59,941683 28
223707 30,322893 59,942178 33
2144310379 30,322104 59,942885 31
11726012259 30,321987 59,942514 16
11726012262 30,322509 59,942485 11
3588556923 30,322663 59,942130 11
11726012255 30,322556 59,942285 18
6484524243 30,322329 59,941711 30
11726012257 30,322375 59,942447 22
10838075003 30,323100 59,941845 19
6484524244 30,322545 59,941523 23
573384918 30,329862 59,934313 21
