35
1606512667 30,301273 59,935919 38
2406921851 30,304335 59,932715 37
2406946784 30,303119 59,932398 13
2406946735 30,303316 59,932168 26
11914606528 30,296323 59,938964 33
1606512684 30,300711 59,936333 39
1606512683 30,301180 59,936112 14
2406946790 30,303064 59,932444 34
6001414939 30,300475 59,936624 32
2260468894 30,297282 59,939082 14
2406946807 30,303653 59,932616 33
2406946805 30,303707 59,932570 30
2406946814 30,304053 59,932733 22
1606512669 30,301391 59,935961 11
2406946812 30,304106 59,932687 14
7167025812 30,297352 59,939019 37
6001414951 30,300481 59,936555 16
1606512661 30,301602 59,935809 11
2406971654 30,303542 59,932584 33
4409815541 30,303466 59,932647 25
6001414940 30,300487 59,936616 17
1616938037 30,303597 59,932930 10
2406946763 30,304391 59,932298 24
2406921855 30,304247 59,932790 36
2406971656 30,303483 59,932633 10
11914606549 30,296149 59,939266 23
1606512665 30,301211 59,935898 23
2406921853 30,304301 59,932743 13
6001414952 30,300613 59,936604 37
2452137082 30,300184 59,936443 16
7167025833 30,296812 59,938866 39
2406946731 30,303763 59,932158 21
2452137076 30,300380 59,936312 35
1616938134 30,303824 59,932733 19
1303941972 30,300294 59,936369 36
