35
1613010351 30,303181 59,931290 10
1633776389 30,304397 59,930422 16
4059413091 30,308308 59,926347 24
1613393074 30,304153 59,931523 19
2260468865 30,296025 59,938759 13
1613097259 30,303735 59,930887 33
10951520483 30,308899 59,926256 18
2406884081 30,303247 59,931187 18
10951520481 30,309058 59,926254 17
2277164876 30,308202 59,926300 16
1613234091 30,303254 59,931218 11
1613097255 30,303804 59,930840 10
1613393047 30,303717 59,931329 26
10837002847 30,303894 59,930787 25
2405751041 30,304634 59,930044 17
7167025813 30,296125 59,938670 22
2406836442 30,303793 59,931042 20
2277164877 30,308114 59,926311 30
2406836429 30,304399 59,930941 10
2405751054 30,304646 59,930453 25
1613393080 30,304086 59,931595 13
4033400823 30,308298 59,926288 16
10951520482 30,308752 59,926292 36
2405751044 30,304612 59,930084 38
2406836427 30,304423 59,930891 20
1613234094 30,303104 59,931366 25
2406884086 30,303543 59,931862 32
21726083 30,308129 59,926621 12
2406836431 30,304393 59,930955 20
10951520484 30,308908 59,926273 33
1613097258 30,303563 59,930913 27
4596433392 30,308029 59,926732 33
1613393057 30,303646 59,931403 23
1598674221 30,304371 59,930482 32
1613097226 30,304385 59,930450 33
