22
5284630901 30,345039 59,930695 27
7655987001 30,345262 59,925756 36
7655987000 30,344931 59,925906 10
6080649428 30,345292 59,948822 28
6080649430 30,345376 59,948691 34
6080649433 30,345760 59,948924 15
10270333858 30,345447 59,930360 23
9533711325 30,345527 59,925929 32
10962570610 30,345219 59,925776 32
5284630900 30,345014 59,930640 32
10270333860 30,345565 59,930172 30
9533711320 30,344829 59,925574 26
6080649431 30,345418 59,948625 32
9533711317 30,345395 59,925645 35
3635603402 30,345026 59,930667 35
10270333855 30,345806 59,930485 25
6080649436 30,345911 59,948705 11
10270333859 30,345676 59,930316 30
10270333861 30,345826 59,930511 21
9533711321 30,345014 59,925496 30
9533683915 30,345194 59,926065 15
6080649435 30,345862 59,948775 21
