31
11274341752 30,323958 59,935063 30
3683071145 30,325737 59,932877 22
3200350817 30,323090 59,936305 16
2306225758 30,325786 59,932761 20
1303412208 30,323760 59,934612 39
3683139946 30,325642 59,932614 31
1828196030 30,324153 59,935360 38
11395692499 30,324368 59,934999 22
5259816124 30,325558 59,932622 30
4166391224 30,323597 59,934632 19
8087628 30,325616 59,932782 23
5259816123 30,325661 59,932900 15
1303412196 30,324172 59,935154 24
4176290792 30,325817 59,932849 12
9973619681 30,325857 59,933167 23
4340518725 30,320828 59,938356 11
4176290793 30,325569 59,932927 14
1589052084 30,322307 59,935914 22
9973619684 30,325774 59,933176 29
7756205342 30,324127 59,934481 32
3200350797 30,323048 59,936211 36
9286102826 30,322510 59,935988 33
4056075696 30,322524 59,936365 12
1600975008 30,322352 59,936007 23
7756205346 30,324031 59,935174 35
1600975010 30,322205 59,936025 39
11274341753 30,324088 59,935044 33
7756205347 30,323737 59,934616 31
9286102825 30,322681 59,936349 20
4176290791 30,325750 59,932659 15
849187393 30,324410 59,935122 34
