23
2452137132 30,306108 59,938402 17
3707549596 30,308426 59,937590 12
2260469072 30,303931 59,941074 15
7692396420 30,308324 59,937298 15
3660091452 30,303990 59,941035 13
7692396400 30,308601 59,937299 38
2006800598 30,302778 59,941835 17
4092136383 30,302871 59,941773 22
7692396421 30,308431 59,937232 14
7692396404 30,308339 59,937288 27
2598869615 30,308505 59,937207 28
3707541674 30,308574 59,937165 10
3707541675 30,308452 59,937240 34
7692396408 30,308245 59,937158 35
4092138534 30,303550 59,941238 13
1837464453 30,303156 59,941091 26
4419116858 30,308785 59,937371 29
3707549593 30,308841 59,937336 26
4092138532 30,303834 59,941038 27
4092136382 30,302774 59,941734 11
3603075822 30,303635 59,941270 20
3660091451 30,304075 59,940979 31
4436428945 30,308342 59,937643 31
