15
844679632 30,342316 59,927996 33
811045792 30,342394 59,928370 25
6727000437 30,342131 59,928558 39
5284621567 30,342256 59,928589 12
10267116325 30,341779 59,929083 24
6732314420 30,342259 59,926943 32
811045814 30,342104 59,928519 24
6727001223 30,342534 59,928535 11
6727000433 30,341855 59,928506 12
3803969535 30,342284 59,926418 33
6732314443 30,342397 59,926601 16
6727000439 30,342066 59,928626 32
3803969508 30,342389 59,926404 32
6732314444 30,342502 59,926586 10
10267116326 30,341535 59,928777 25
