32
1320372927 30,298511 59,950630 39
5258627722 30,298027 59,952146 22
1320550095 30,298752 59,951106 36
1250794742 30,298018 59,952112 20
5258627730 30,297580 59,951746 11
1320373311 30,297282 59,951671 23
1320372763 30,299065 59,949925 33
4251915535 30,298109 59,952184 21
21746282 30,296833 59,952223 26
5258627729 30,297420 59,951792 31
1320373015 30,298631 59,950862 18
5258627726 30,297326 59,951849 35
1320550101 30,298118 59,951151 23
1320373198 30,298135 59,951191 11
3801955284 30,297052 59,952143 38
3096854338 30,296949 59,952250 38
1320372970 30,299340 59,950760 35
5258627724 30,297686 59,952208 16
1320372990 30,298591 59,950781 27
3801955282 30,296809 59,952092 32
1891827524 30,297839 59,952158 15
2272457977 30,298098 59,952141 14
5258627728 30,297027 59,952173 20
5258627725 30,297800 59,952125 25
1320372745 30,299026 59,949871 35
1320372847 30,299616 59,950318 24
3801955283 30,296921 59,952115 23
5258627723 30,298037 59,952188 27
1320373188 30,298769 59,951144 34
3469233848 30,296987 59,952213 24
5258627721 30,297676 59,952169 13
5258627727 30,297667 59,952131 20
