38
2430052287 30,323763 59,936514 13
1600974931 30,325721 59,935303 28
10951537275 30,325865 59,934470 13
3185472800 30,323703 59,937127 10
4178308589 30,325965 59,934766 27
4952232179 30,323665 59,937746 36
849187381 30,326413 59,934750 32
8515147522 30,311566 59,948967 10
11387408880 30,326114 59,933790 28
7756145355 30,325837 59,934788 39
3200350843 30,323365 59,936676 21
3200350816 30,323668 59,936300 39
11387408881 30,326029 59,933799 10
10951537285 30,325695 59,934417 37
812011522 30,310847 59,950171 12
4952232178 30,323513 59,937466 37
2430052288 30,323340 59,936887 25
8515147517 30,312302 59,948919 28
3211620109 30,323469 59,936635 28
3185472801 30,323428 59,937078 16
4178308591 30,326109 59,935068 12
1843245750 30,312337 59,948340 24
8486755201 30,326129 59,935111 21
7875870649 30,326105 59,934787 26
8515147528 30,312100 59,949248 25
8515133693 30,311789 59,949524 17
812011927 30,312284 59,949111 28
849187377 30,325591 59,934822 14
8515147532 30,311485 59,948952 13
1303412209 30,325226 59,934916 10
1303412250 30,325388 59,934888 39
8515133685 30,311086 59,948779 29
2430052286 30,323259 59,936719 17
3200351461 30,323534 59,937464 17
5787626130 30,310907 59,950119 32
11395665815 30,326218 59,935053 15
333722326 30,310523 59,950064 26
3185472804 30,323830 59,937419 13
