35
6190749896 30,321738 59,951211 21
7804614005 30,327578 59,945543 18
2078615530 30,329629 59,944958 33
2078615465 30,328878 59,944083 18
10825667168 30,329655 59,945192 14
2078615534 30,327968 59,945053 11
2078615550 30,329481 59,945418 16
1311227701 30,328354 59,944834 27
333712260 30,321681 59,952315 18
2078615590 30,329051 59,946067 33
2078615461 30,329447 59,943992 14
8707449387 30,328919 59,945282 29
8707449382 30,328731 59,945492 16
8707449389 30,328968 59,945228 27
2078615491 30,328417 59,944675 39
6872011138 30,328011 59,944999 14
1572442165 30,329635 59,945255 18
577261472 30,329298 59,944184 23
8707449383 30,328250 59,945691 13
6872011129 30,328073 59,944921 11
7804614010 30,328117 59,944837 38
2078615469 30,329557 59,944240 32
1311227731 30,328329 59,944656 10
333712294 30,321908 59,951415 17
6965403771 30,327419 59,945742 38
2078615484 30,329590 59,944511 10
577261512 30,328838 59,944768 13
1720678264 30,328678 59,944963 22
8707449386 30,328447 59,945431 13
2896322716 30,328196 59,944612 18
10825667170 30,328370 59,944665 31
6967497339 30,327744 59,945333 20
1311227919 30,328784 59,944060 28
1572442171 30,329530 59,945366 24
2078615543 30,329687 59,945199 14
