27
3588556735 30,319460 59,936363 30
3588556734 30,319987 59,936299 19
5721577004 30,320179 59,936815 25
805367239 30,327296 59,928644 21
805367256 30,328401 59,927654 39
1600213834 30,329642 59,927717 12
5173900532 30,320150 59,936550 29
5173900535 30,320105 59,936553 35
4671548157 30,328323 59,928142 14
1600213835 30,328554 59,928264 22
1600975030 30,320061 59,936290 29
805367303 30,327889 59,927918 32
805367235 30,328133 59,927792 21
805367307 30,328071 59,928009 18
1570463155 30,320035 59,936193 17
805367259 30,327057 59,928518 13
805367407 30,328939 59,927377 28
805367349 30,328792 59,927853 36
3588556733 30,320103 59,936285 25
10894776444 30,314346 59,941948 14
10739480065 30,330698 59,925586 39
805367308 30,327535 59,928771 34
10894776449 30,314211 59,941974 16
5721577005 30,320133 59,936816 36
805367331 30,328547 59,928001 11
10894776443 30,314205 59,941896 16
773524474 30,314044 59,942085 28
