26
1690328588 30,340580 59,942239 16
9776360591 30,340184 59,945721 18
1690328516 30,340899 59,941803 24
9738179304 30,340186 59,943336 38
9776373326 30,340534 59,944916 33
3533352833 30,339639 59,946859 27
9776373333 30,339573 59,945263 31
9776360589 30,339575 59,945599 35
9776373331 30,339611 59,944966 19
3380755700 30,340284 59,941123 17
9776360594 30,340153 59,945753 25
9776360588 30,339764 59,945418 33
9776373323 30,340528 59,944982 18
1690328598 30,340559 59,942317 19
5393962736 30,340206 59,946479 20
9738179273 30,340601 59,944492 14
3533352845 30,339262 59,946849 13
9776360605 30,340620 59,945558 20
9776373325 30,340477 59,945168 35
3533352834 30,340129 59,946874 19
9776360583 30,339607 59,945568 28
5393962732 30,340197 59,946572 16
9776373332 30,339620 59,944894 14
9776360592 30,340274 59,945558 15
3533352838 30,340131 59,946948 14
3533352837 30,341888 59,946923 19
