20
1699434864 30,335160 59,929324 34
534088679 30,335161 59,929472 37
5664575406 30,335332 59,929845 23
9951048962 30,335221 59,941304 21
9951048964 30,335405 59,941316 30
1822953531 30,335140 59,929132 12
5664575411 30,335469 59,929828 28
3090167669 30,335605 59,928963 33
5664575413 30,335451 59,929830 24
1699434867 30,335031 59,929341 19
1699434634 30,335196 59,928884 17
9951048940 30,335269 59,941168 36
3090167696 30,335210 59,929317 34
1699434704 30,335537 59,928940 26
3682840616 30,335189 59,941158 23
5664575407 30,335212 59,929857 27
3139220869 30,335511 59,941197 12
1699434764 30,335140 59,929066 28
9951048941 30,335440 59,941189 29
3090167690 30,334974 59,929349 12
