19
3631073704 30,302070 59,932217 10
2406946763 30,304391 59,932298 20
2406971656 30,303483 59,932633 36
1613010379 30,307408 59,932277 27
2413998906 30,317375 59,932566 14
3631073703 30,301837 59,932176 16
2407181731 30,310524 59,932239 32
6770457754 30,307587 59,932364 21
3631073705 30,302021 59,932229 39
2413998923 30,316437 59,932680 36
1616938132 30,301919 59,932200 32
5620771097 30,302421 59,932320 35
5620771096 30,302401 59,932335 19
2406971654 30,303542 59,932584 20
4409815541 30,303466 59,932647 16
2413896511 30,317006 59,932307 21
2407181746 30,310974 59,932625 15
5620771098 30,302480 59,932274 27
2407181732 30,310485 59,932284 38
