28
1068497188 30,333938 59,925646 36
1022760070 30,333936 59,925911 24
1022760068 30,334201 59,925799 35
10802490532 30,333196 59,926224 17
10802490536 30,332951 59,926334 39
1022760082 30,333418 59,925908 37
10802490527 30,333933 59,926211 39
10802490530 30,333683 59,926057 23
10802490541 30,332596 59,926543 17
4177957727 30,333954 59,925945 29
1068497206 30,333672 59,925766 27
5242521021 30,333875 59,925880 33
1022760073 30,333733 59,925996 39
1022748683 30,333913 59,925921 24
10802490522 30,333645 59,926034 20
1600213840 30,328225 59,930631 31
10802490547 30,333034 59,926617 14
10802490531 30,332544 59,926515 15
1058999744 30,334602 59,925629 26
4177957725 30,334537 59,925594 38
4177957726 30,334140 59,925764 34
4177957728 30,333683 59,925964 25
10802490535 30,332903 59,926064 33
4177957730 30,332203 59,926630 31
1102060426 30,332236 59,926652 10
10802490548 30,333379 59,926461 10
10802490542 30,333686 59,926639 20
4177957731 30,332307 59,926679 16
