22
6376958176 30,343471 59,939406 17
6376958178 30,343466 59,939329 24
6376958179 30,343474 59,939459 13
6376958175 30,344161 59,939414 37
2283357322 30,347364 59,939364 34
10180523850 30,348381 59,939006 30
2912492900 30,343043 59,939380 35
2284368166 30,344936 59,939318 27
2912492846 30,344517 59,939088 18
6376958177 30,343469 59,939378 10
2912492829 30,343054 59,938919 37
2912490669 30,344167 59,939511 14
2912492842 30,343449 59,939042 16
2284368174 30,344430 59,939325 30
2284368168 30,345099 59,939318 19
2912492831 30,343137 59,938944 29
2912492868 30,342624 59,939245 34
2912492874 30,342716 59,939273 31
2912490674 30,342357 59,939546 33
2912492897 30,343829 59,939401 14
2912492884 30,344200 59,939327 24
2912490668 30,343836 59,939509 35
