26
4462355221 30,324250 59,944997 17
1572442247 30,329697 59,945743 13
1572442286 30,329641 59,946353 18
4462355222 30,324136 59,945021 22
1572442233 30,330287 59,945767 17
4462355216 30,324129 59,944961 23
1572442167 30,329769 59,945286 25
5297495266 30,327029 59,945722 35
10942273597 30,324092 59,945058 16
1572442279 30,329418 59,946306 21
7807123608 30,329052 59,946341 27
2078615595 30,329275 59,946195 17
7807123611 30,328827 59,946225 12
1572442188 30,330783 59,945529 25
4462355201 30,326280 59,945596 33
1572442180 30,329698 59,945486 15
2078615596 30,329220 59,946260 17
2078615599 30,329175 59,946309 24
1312166144 30,329347 59,945886 24
10894771916 30,325231 59,945287 36
2078615592 30,329155 59,946092 20
369610155 30,329101 59,946153 16
1572442281 30,329704 59,946294 22
4462355206 30,326397 59,945631 11
1572442197 30,330196 59,945550 33
1572442277 30,329467 59,946240 35
