36
1613010231 30,300663 59,930745 22
1613182599 30,300731 59,930667 15
2320243902 30,300925 59,930235 39
1635377550 30,300732 59,928694 15
4059441420 30,300840 59,930237 16
1635377608 30,300314 59,929003 17
10833646395 30,301124 59,930347 12
1511833272 30,300806 59,928273 20
4176539366 30,300800 59,929664 25
1635353128 30,300868 59,928642 16
4059441427 30,300899 59,930323 34
1635179136 30,300396 59,928560 29
1635377633 30,300685 59,929074 20
1635377594 30,300447 59,928944 17
4176539362 30,301075 59,929941 36
1511833269 30,300649 59,928245 34
1635377557 30,300322 59,928822 15
1635377616 30,300486 59,929035 12
10833646389 30,301013 59,930343 13
1635353130 30,300845 59,928676 17
4059441417 30,300867 59,930228 33
1635377639 30,300436 59,929089 30
1635377646 30,300619 59,929182 30
1511833268 30,300463 59,928211 17
4059441419 30,300968 59,930239 36
1613182607 30,300611 59,930803 23
1635377545 30,300756 59,928660 23
1572884361 30,300901 59,930281 23
4176539363 30,301023 59,929934 18
1607526356 30,301022 59,927747 15
1635377604 30,300272 59,928995 39
1635377561 30,300510 59,928852 21
1635377563 30,300613 59,928869 13
4059441423 30,300821 59,930271 37
10833646398 30,300814 59,930328 18
1635179143 30,300373 59,928594 21
