16
3399486107 30,344097 59,944640 35
3399486102 30,344436 59,944787 34
3385450257 30,304914 59,944385 20
3399486094 30,345159 59,944513 11
7598058041 30,345286 59,944631 33
3399486105 30,344450 59,944710 38
3595282985 30,336556 59,944603 10
3531777780 30,344979 59,944646 15
2283076608 30,348385 59,944281 29
3399486100 30,345145 59,944650 26
7598058046 30,345129 59,944815 32
9708925356 30,348493 59,944277 10
7598058047 30,345272 59,944821 27
3531777779 30,344994 59,944507 37
3399486097 30,344501 59,944424 36
7598091515 30,345147 59,944625 38
