38
1711792448 30,335528 59,944923 30
2078615560 30,334956 59,945540 21
1711792585 30,334399 59,946379 17
2078615618 30,334049 59,946460 38
2078615558 30,335118 59,945505 36
9983809147 30,334237 59,946172 23
1711792449 30,334615 59,944943 11
2078615629 30,334020 59,946492 17
3165416651 30,334143 59,946749 14
1711792584 30,334671 59,946372 23
3165417154 30,334697 59,945937 39
1711792447 30,333850 59,944811 22
1711792576 30,334392 59,946322 27
1711792493 30,334770 59,946011 28
2078615613 30,333981 59,946447 24
3165417671 30,334911 59,945975 11
1711792554 30,334902 59,946258 23
1711792561 30,334581 59,946277 37
1711792572 30,334662 59,946311 17
3525571333 30,333676 59,946546 37
3165417757 30,334645 59,946466 34
3165417754 30,334719 59,946463 33
2078615626 30,333961 59,946481 25
1711792563 30,334476 59,946275 33
2078615564 30,335183 59,945582 28
3165417864 30,334568 59,946513 23
1711792444 30,333964 59,944650 30
3525571332 30,333861 59,946313 32
3165417892 30,334263 59,946724 20
1711792596 30,334606 59,946410 22
3165417140 30,334840 59,945901 32
3165418266 30,334319 59,946789 14
3525571335 30,334141 59,946633 37
1711792454 30,335419 59,945085 34
1711792614 30,334197 59,946817 19
2078615566 30,335040 59,945617 28
1711792594 30,334480 59,946416 34
1711792445 30,334724 59,944783 18
