17
3962508903 30,334335 59,933402 30
1600974876 30,334474 59,934509 22
5749532650 30,334098 59,934556 32
3962508905 30,334115 59,933534 19
3962508909 30,334840 59,933834 18
9950956450 30,334817 59,934014 37
5888448600 30,334707 59,934576 10
5888448644 30,334712 59,934587 17
3962508908 30,334863 59,933820 20
6482192685 30,334080 59,936341 26
5749532649 30,334897 59,936179 36
9950956470 30,334795 59,933862 24
3149576617 30,333993 59,937654 15
5664575409 30,334706 59,929914 22
5749532640 30,334053 59,936282 18
9950956456 30,334074 59,933558 10
5749532648 30,333975 59,935620 29
