31
2326572764 30,307188 59,944276 18
2413998853 30,319727 59,931965 30
2413998945 30,317689 59,932787 34
4600280528 30,313439 59,936819 20
2413998837 30,318513 59,931868 36
2413998980 30,317168 59,933115 38
2413998852 30,319056 59,931958 35
2413998816 30,318993 59,931680 27
1600873499 30,314801 59,936709 15
4600280529 30,313461 59,936868 12
1184628442 30,306840 59,944425 12
11078113823 30,321504 59,929264 21
11078113830 30,321844 59,929451 38
2413998850 30,319841 59,931924 29
2413998983 30,317602 59,933134 20
4959618234 30,307331 59,944338 36
1184628432 30,307309 59,944048 23
4959618235 30,307392 59,944360 30
2413998829 30,319307 59,931776 30
1302591404 30,306934 59,944091 10
2277270541 30,315188 59,936663 37
2413998965 30,317980 59,932992 35
1184628391 30,306747 59,944252 16
2413998900 30,318104 59,932512 34
1633724391 30,315027 59,936683 21
2413998996 30,316854 59,933256 20
2413998958 30,317315 59,932914 16
1600873498 30,314778 59,936662 32
11078113826 30,321978 59,928959 12
2413998928 30,317558 59,932695 39
5936498938 30,307450 59,944381 21
