18
11387408922 30,328132 59,934392 28
3533352820 30,326812 59,934346 11
10838084774 30,320076 59,941226 35
3165417116 30,320520 59,941051 30
9950956460 30,330597 59,932098 36
3588556902 30,320562 59,941034 21
5600318453 30,328505 59,933288 19
950283490 30,328134 59,933414 13
9950956453 30,329439 59,931722 34
2408106534 30,330650 59,932067 10
10838084777 30,320162 59,941259 13
3533352819 30,327089 59,934315 21
11387408928 30,328253 59,934375 22
9950956461 30,329545 59,931656 35
8930683892 30,327034 59,934241 28
3683087192 30,329596 59,931625 35
1570463148 30,326124 59,935443 30
11387408926 30,327281 59,934348 39
