19
2489256322 30,303043 59,943562 21
3627760746 30,316131 59,931332 36
3742424570 30,305352 59,941898 15
4127547118 30,302312 59,944849 38
2804400688 30,305448 59,941877 36
2423332584 30,311461 59,935570 22
2423332593 30,311597 59,935616 11
4092138218 30,303439 59,943122 35
2423332575 30,311543 59,935515 34
1617196662 30,311910 59,935407 27
4127547117 30,302367 59,944938 29
6928315873 30,304948 59,942193 25
3627760735 30,315881 59,931245 17
2423332687 30,311043 59,936362 31
2423332643 30,311678 59,935963 32
1617196661 30,311776 59,935358 28
11914738414 30,304229 59,942159 10
4118498133 30,304905 59,941994 29
3627760748 30,315746 59,931358 27
