13
2489256322 30,303043 59,943562 32
4092159505 30,303232 59,943758 29
2078615459 30,333439 59,943980 18
1645108618 30,331210 59,943929 33
5297495263 30,320950 59,943951 15
4092159503 30,303395 59,943586 35
245941 30,304673 59,944326 13
2078615461 30,329447 59,943992 37
7178274485 30,300944 59,943547 37
408065329 30,304528 59,944028 29
4092159504 30,303350 59,943658 21
5765803358 30,304586 59,943977 24
4092159508 30,304420 59,944120 11
