23
369740554 30,330092 59,946381 20
4462245818 30,330059 59,944273 22
2078615602 30,329935 59,946346 31
1412606004 30,329851 59,939501 15
1423332321 30,329928 59,939685 38
577261482 30,330204 59,945095 27
2078615422 30,329645 59,943102 27
577261354 30,330197 59,944385 21
990169162 30,330708 59,944508 26
1412605985 30,329772 59,939330 11
2078615600 30,330131 59,946323 22
1311227786 30,329769 59,945219 21
2078615381 30,330035 59,941962 37
1645108600 30,330058 59,943191 13
577261356 30,330176 59,944304 27
577261478 30,330104 59,945072 12
11398084944 30,329741 59,939255 14
1412435833 30,330022 59,939913 22
2078615601 30,330206 59,946340 23
1412606025 30,329962 59,939768 34
577261519 30,329920 59,944399 32
4462245817 30,330080 59,944432 10
577261470 30,329905 59,944320 18
