16
2322597967 30,301246 59,941293 16
4436428944 30,305849 59,936670 37
2260468962 30,301657 59,940294 24
3660091442 30,301710 59,940252 26
308191 30,301119 59,941249 39
4436428936 30,304293 59,937648 36
4092147796 30,301207 59,941173 11
2537529214 30,301351 59,941223 38
1614688680 30,309312 59,932605 36
4436428937 30,304232 59,937684 15
4092136379 30,300992 59,941434 25
1614688691 30,309230 59,932694 26
308190 30,300719 59,941130 37
4092147795 30,300803 59,941057 10
1614688735 30,309173 59,932758 13
2537529213 30,301280 59,941197 31
