22
4436428963 30,306217 59,938604 28
3627760710 30,314339 59,930679 12
4127547116 30,300149 59,944757 13
4092136384 30,302970 59,941814 17
7178274496 30,303284 59,941602 13
5173940369 30,308796 59,935952 15
5173940392 30,309574 59,935521 10
4436428978 30,306553 59,938928 26
3627760708 30,314125 59,930623 24
5173940367 30,309430 59,935524 13
5173940393 30,309413 59,935518 29
4436428964 30,306190 59,938790 30
5618244560 30,307279 59,938080 36
373719750 30,306859 59,937916 33
4436428960 30,306617 59,938755 23
4436428976 30,306324 59,938841 10
4436428961 30,306428 59,938880 22
11704833633 30,307187 59,938136 29
5618244548 30,306879 59,937959 34
5618244559 30,307247 59,938100 18
4092136385 30,302863 59,941873 24
5173940370 30,308898 59,935884 31
