36
8050378647 30,318496 59,940017 15
1587451461 30,324085 59,935576 11
2413896599 30,323733 59,935292 27
5680325294 30,323403 59,935565 20
3960181566 30,325400 59,933413 36
2413896590 30,323594 59,935009 21
2413896598 30,323928 59,935272 21
8050378635 30,318501 59,940514 10
1600974970 30,324047 59,935504 28
6989535865 30,325288 59,933545 12
8633982398 30,323417 59,935504 32
10576429782 30,319001 59,939881 28
3588556789 30,319061 59,940338 18
1256638077 30,319099 59,939885 33
4888954943 30,323382 59,935521 20
2413896589 30,323781 59,934988 38
8050378636 30,318021 59,940330 16
1303368356 30,325228 59,933431 35
3932477454 30,319040 59,940221 38
2413896601 30,323120 59,935358 14
5680325291 30,323347 59,935553 13
5680325292 30,323395 59,935547 11
5974641994 30,323347 59,935495 33
6049769685 30,325525 59,934340 38
1916221425 30,319707 59,939869 31
1600974974 30,323852 59,935527 38
8050378646 30,318413 59,940072 20
2484899355 30,324994 59,933596 12
5680325295 30,323307 59,935576 38
1256638078 30,319161 59,940255 35
5680325287 30,323335 59,935333 27
8633982397 30,323339 59,935477 35
4560691775 30,325315 59,933422 20
8016223017 30,324707 59,933646 19
11102994334 30,323409 59,935487 23
3588556788 30,319177 59,940335 30
