35
8301583342 30,317827 59,928916 32
8301583346 30,318497 59,928471 38
4690887575 30,318505 59,928394 13
4690887576 30,318660 59,928291 18
8301583343 30,317887 59,928876 22
4690887570 30,318082 59,928585 13
2418076036 30,319203 59,927962 17
2418076047 30,318814 59,928261 23
4690887574 30,318428 59,928445 20
4690887578 30,318775 59,928215 12
8301583348 30,318895 59,928206 35
4690887572 30,318268 59,928550 28
8301583350 30,318729 59,928317 14
4690887577 30,318713 59,928256 35
2408127927 30,317836 59,928977 16
8301583363 30,318073 59,928649 38
2418076061 30,318114 59,928726 25
4690887579 30,318828 59,928180 23
8301583338 30,318063 59,928759 18
4690887566 30,317816 59,928849 16
2418076062 30,318181 59,928749 26
2418076053 30,318461 59,928495 30
4690887568 30,318138 59,928606 37
8960499106 30,318116 59,928621 37
4690887567 30,317992 59,928732 22
2314624225 30,318528 59,928520 19
8301583347 30,318574 59,928420 27
2418076067 30,317766 59,928957 23
4690887565 30,317756 59,928889 11
8301583341 30,318644 59,928373 34
8301583345 30,318338 59,928577 20
8301583349 30,318843 59,928241 20
4245554489 30,318575 59,928347 14
8301583344 30,318215 59,928658 33
8301583351 30,318781 59,928282 39
