36
8416039660 30,321617 59,943358 25
1669229575 30,322043 59,942978 17
8416039652 30,321191 59,943436 25
3846398659 30,327452 59,937119 31
8416039664 30,321558 59,943475 10
3149576582 30,329320 59,936961 36
4551147381 30,330163 59,936740 25
8416039645 30,321497 59,943397 13
4551147384 30,329971 59,936370 21
5093590588 30,328974 59,935923 19
7804519445 30,321745 59,943175 34
4551147382 30,330192 59,936801 12
8416039655 30,321672 59,943375 13
7804519452 30,321729 59,943170 29
2452195815 30,321012 59,943896 33
7804519444 30,321157 59,943544 20
3683176249 30,321064 59,943911 23
7804519451 30,321803 59,943192 17
3586944125 30,327473 59,937172 28
3407156653 30,327296 59,937249 24
3683175626 30,320959 59,943880 23
8416039650 30,321554 59,943414 28
3586946531 30,327496 59,937228 19
5093590582 30,328684 59,935961 16
3590319257 30,329271 59,936849 17
8416039663 30,321832 59,943555 37
7804519441 30,321291 59,943582 16
3759323424 30,327353 59,937243 17
4425054649 30,321972 59,942953 34
860905346 30,329296 59,936905 22
5093590580 30,330054 59,936528 20
8416039653 30,321393 59,943491 11
5093590583 30,328965 59,936505 31
3683176252 30,322099 59,942998 38
7804519443 30,321347 59,943598 28
8416039657 30,322136 59,943245 18
