35
6788806860 30,326255 59,926225 22
8914667402 30,324518 59,926849 22
6788806832 30,326098 59,925855 35
4569042426 30,326630 59,925530 17
5889322798 30,324863 59,926617 21
803916817 30,327245 59,925627 26
6788806808 30,326034 59,925830 10
6788806863 30,326108 59,926167 10
5879666284 30,325303 59,927433 22
5879666245 30,324433 59,926969 16
1583089484 30,326853 59,925477 31
6788806786 30,326471 59,926077 11
5879666725 30,324417 59,927295 21
4569042422 30,326904 59,925443 21
2277216474 30,326395 59,925587 15
5879666685 30,324654 59,927141 37
803916840 30,327340 59,926079 18
4178018368 30,326399 59,925680 21
5879666247 30,325390 59,927198 25
5879666690 30,324374 59,926946 35
6788806852 30,327091 59,926333 10
5889322797 30,324920 59,926643 29
6788806841 30,327269 59,925999 16
5879666250 30,324801 59,927055 21
5889322796 30,325739 59,927022 10
4178018369 30,327159 59,925683 37
4178023204 30,327670 59,925870 36
3195514353 30,326537 59,925495 14
5879666246 30,324959 59,927279 13
5879666249 30,325111 59,927196 14
4569042421 30,326768 59,925534 38
4178018370 30,327276 59,925719 37
1583089498 30,326488 59,925622 24
803916918 30,327751 59,925822 22
5879666691 30,324741 59,927088 21
