34
3090170695 30,336617 59,932663 36
1757659355 30,340595 59,932898 17
1757659353 30,340546 59,932799 31
4564977571 30,325082 59,932632 16
1757659370 30,340800 59,933314 12
4564977568 30,325049 59,932553 28
806551065 30,336688 59,932807 26
5603205035 30,337153 59,933247 17
1925447614 30,341880 59,932729 16
1559396267 30,324855 59,932605 31
1923984829 30,337810 59,932552 12
8646798052 30,336177 59,932706 13
5549881641 30,331553 59,932721 13
1559396266 30,324952 59,932592 11
1559396265 30,324136 59,932576 32
8646798051 30,337037 59,932599 27
3090170708 30,336252 59,932726 32
1757659368 30,340288 59,933021 14
1924001642 30,340638 59,932984 36
1757659342 30,340367 59,932437 11
3090170718 30,336999 59,932633 17
806551038 30,336539 59,932931 18
1923998741 30,336426 59,932945 28
9950956452 30,331650 59,932649 24
4564977567 30,325021 59,932556 15
5603203896 30,336788 59,933007 14
5603205024 30,336689 59,933304 14
1757659357 30,340213 59,932839 37
1229009549 30,336938 59,932882 15
4098111242 30,336546 59,932519 22
1923984834 30,338138 59,932587 13
4564977572 30,325014 59,932468 16
3090167738 30,337050 59,932868 18
5603203897 30,336892 59,933216 19
