17
2413896546 30,320713 59,934280 28
8586458888 30,317577 59,938029 27
4546902493 30,323664 59,931993 10
1776034460 30,323089 59,932077 27
2413896508 30,321622 59,933418 18
2413896529 30,321212 59,933848 25
2413896541 30,321030 59,934199 27
4546901552 30,323228 59,931863 21
8586458887 30,317267 59,937909 13
8586458886 30,317428 59,937971 27
1613010474 30,316961 59,938280 16
2413896532 30,320502 59,934025 27
2798201436 30,317175 59,938139 19
1776034453 30,323268 59,931828 27
1560325442 30,323232 59,932427 23
1559410597 30,323706 59,931957 25
2413896552 30,320122 59,934432 15
