21
11726012236 30,325182 59,942521 31
3142727032 30,330755 59,937303 29
3142727020 30,330940 59,937275 16
11726012224 30,325787 59,942563 39
3149576576 30,331186 59,936815 23
11726012230 30,325792 59,942759 28
3142726985 30,330338 59,937182 27
11726012231 30,325785 59,942511 30
5790671626 30,326314 59,942503 29
3142727127 30,330528 59,937573 17
11726012233 30,325184 59,942570 21
5790671627 30,326310 59,942455 31
11726012234 30,324814 59,942842 27
3142727083 30,330788 59,937418 15
3142727160 30,330351 59,937679 25
5790671625 30,326319 59,942556 22
4224068470 30,325533 59,942197 12
10838084732 30,325420 59,942205 32
3142726710 30,331269 59,936923 29
3142726697 30,331454 59,936911 14
3142726676 30,331396 59,936791 15
