31
3635603401 30,344880 59,930636 16
10648641162 30,344985 59,932298 19
10270333874 30,344558 59,930072 20
3399486102 30,344436 59,944787 31
2284434100 30,344383 59,940107 11
3399486144 30,344403 59,945480 39
11672319212 30,344843 59,932048 33
2912493026 30,345016 59,940393 24
5181953702 30,345003 59,930615 14
2284434113 30,344394 59,940324 34
11040179550 30,344506 59,936503 21
2284434123 30,345044 59,940445 27
10943504965 30,344983 59,935009 21
11672319213 30,344979 59,932287 16
10943504969 30,344820 59,935022 24
3399486097 30,344501 59,944424 18
2284368188 30,344976 59,939929 39
11672319215 30,344420 59,932366 33
2912490680 30,344356 59,939725 22
1443352763 30,344581 59,936511 24
10943504968 30,345004 59,935008 32
11672319218 30,344872 59,931699 32
762511210 30,344458 59,932429 11
3399486105 30,344450 59,944710 22
10943504972 30,344709 59,934715 12
2912490687 30,344608 59,939934 38
10270333864 30,344673 59,930048 10
11672319222 30,344734 59,931410 37
3396005204 30,344584 59,943514 13
762511260 30,344992 59,932026 37
10943504981 30,344927 59,935320 33
