30
1309605814 30,312605 59,939552 22
1631247905 30,311204 59,940483 22
7802192476 30,312155 59,938818 26
4140721195 30,311547 59,939604 34
1631247820 30,311085 59,939418 10
1309605737 30,311173 59,939453 34
11294898772 30,312609 59,939255 30
5553532189 30,312842 59,939387 33
1776012647 30,319862 59,931034 39
10137754271 30,321936 59,928576 27
5553532216 30,311669 59,939652 25
7410499092 30,312525 59,939976 10
819235332 30,311428 59,940330 23
2408099352 30,321265 59,929738 30
2798201448 30,313211 59,939141 30
4172124761 30,311986 59,939770 35
1309605703 30,311739 59,940126 12
11294898773 30,312924 59,939038 16
11294898778 30,312467 59,939383 26
9951084181 30,322100 59,928641 11
819235121 30,312019 59,938900 27
4172124762 30,312170 59,939840 23
5553532188 30,312045 59,938937 21
10837315913 30,317277 59,933631 10
7410655732 30,322037 59,928681 37
10137754272 30,322051 59,928502 20
819235205 30,311311 59,940297 19
5553532190 30,312745 59,939331 27
2408099343 30,321198 59,929515 27
2798201445 30,311981 59,938847 10
