34
1843245854 30,309864 59,949127 14
1843245791 30,310059 59,948696 32
1843245711 30,311072 59,948013 28
6841944680 30,308489 59,949967 28
8515147616 30,309918 59,949584 38
5150834611 30,309951 59,948965 19
6841944681 30,308640 59,950065 23
247461997 30,309797 59,949533 29
333713495 30,308929 59,948621 31
1843245904 30,308563 59,950094 30
1545896589 30,308773 59,949866 33
8515147621 30,309847 59,949607 12
1843245687 30,310579 59,947873 10
1485034033 30,308826 59,950000 17
5144166738 30,308727 59,949832 37
1843245813 30,309615 59,948763 17
1843245743 30,309826 59,948222 29
1843245727 30,310642 59,948054 30
6841957031 30,308588 59,949928 13
1843245852 30,310407 59,949145 32
1843245738 30,309780 59,948151 24
1843245770 30,309451 59,948506 16
5144166731 30,308950 59,950091 13
5144166732 30,309092 59,950035 38
1843245740 30,310688 59,948165 10
1843245811 30,309374 59,948758 36
1843245901 30,308421 59,949998 10
1843245741 30,309329 59,948175 12
5144166737 30,308814 59,949896 17
1843245793 30,309474 59,948720 36
6841957030 30,308742 59,950029 30
333713526 30,309653 59,948049 12
1843245832 30,309559 59,948841 23
333713580 30,311368 59,947804 30
