15
3399486131 30,344508 59,945175 28
3399483187 30,344290 59,944183 36
2552553332 30,344219 59,946600 20
762511132 30,344276 59,932131 16
4639684795 30,344895 59,928897 13
3399486133 30,344342 59,945282 19
3661834268 30,344220 59,946716 24
5483446334 30,344142 59,929336 32
1287891591 30,344277 59,929580 27
3399483184 30,344305 59,943976 23
5483446335 30,344250 59,929321 39
8780270108 30,344417 59,929320 11
3533352839 30,344209 59,946928 17
5483446337 30,344473 59,929289 25
5181953711 30,344162 59,929169 13
