28
2408111019 30,319634 59,930064 13
1600873502 30,312773 59,936897 22
4177950305 30,319107 59,930572 35
4600280530 30,312554 59,936923 39
1600873503 30,312796 59,936946 10
2408110017 30,319514 59,930195 31
4600280531 30,312575 59,936971 30
2798250189 30,305596 59,943759 24
4177950301 30,319300 59,930421 33
1631188951 30,312632 59,936966 38
4177950306 30,319037 59,930619 12
2527586853 30,319260 59,930279 36
2260469581 30,304962 59,944363 30
1583089504 30,319369 59,930372 29
2408111018 30,319600 59,930052 39
1583089508 30,319070 59,930597 36
2277216489 30,318961 59,930564 27
2277216487 30,319283 59,930348 24
4565466522 30,319412 59,930327 37
3631757588 30,319689 59,930083 19
2260469386 30,306218 59,943298 26
4750780639 30,312722 59,936639 26
4565466518 30,319412 59,930342 13
3670492412 30,309694 59,939995 33
2527586858 30,319345 59,930306 32
4172123425 30,304651 59,944885 23
2527586857 30,319295 59,930291 31
2798250190 30,305800 59,943823 17
